Date,Comment,tokens_stopword,clean_text
2026-03-19T20:38:31Z,"['kok', 'tidak', 'ada', 'yang', 'bilang', 'ekonomi', 'melemah', 'perdagangan', 'semakin', 'sulit', 'bahkan', 'ekonomi', 'lebih', 'buruk', 'dari', 'jkwi', 'dan', 'sby']","['kok', 'tidak', 'bilang', 'ekonomi', 'melemah', 'perdagangan', 'semakin', 'sulit', 'bahkan', 'ekonomi', 'lebih', 'buruk', 'jkwi', 'sby']",kok tidak bilang ekonomi melemah perdagangan semakin sulit bahkan ekonomi lebih buruk jkwi sby
2026-03-19T20:37:51Z,"['akhirnya', 'idola', 'saya', 'diundang', 'juga', 'sama', 'pak', 'prabowo', 'siapa', 'itu', 'bang', 'bosman', 'mardigu', 'merdeka']","['akhirnya', 'idola', 'diundang', 'sama', 'prabowo', 'siapa', 'bang', 'bosman', 'mardigu', 'merdeka']",akhirnya idola diundang sama prabowo siapa bang bosman mardigu merdeka
2026-03-19T20:37:37Z,"['pak', 'pak', 'ditanya', 'malah', 'muter', 'sat', 'set', 'ngono', 'lohh', 'pakk', 'faktanya', 'mbg', 'memang', 'banyak', 'masalah']","['ditanya', 'malah', 'muter', 'sat', 'set', 'ngono', 'lohh', 'pakk', 'faktanya', 'mbg', 'memang', 'banyak', 'masalah']",ditanya malah muter sat set ngono lohh pakk faktanya mbg memang banyak masalah
2026-03-19T20:37:15Z,"['ijin', 'pak', 'presiden', 'saran', 'untuk', 'mengundang', 'diskusi', 'prof', 'ichsanudin', 'noorsy', 'pengetahuannya', 'luar', 'biasa']","['ijin', 'presiden', 'saran', 'mengundang', 'diskusi', 'prof', 'ichsanudin', 'noorsy', 'pengetahuannya', 'luar', 'biasa']",ijin presiden saran mengundang diskusi prof ichsanudin noorsy pengetahuannya luar biasa
2026-03-19T20:37:10Z,"['mbg', 'butuh', 'pengawasan', 'ketat', 'pak']","['mbg', 'butuh', 'pengawasan', 'ketat']",mbg butuh pengawasan ketat
2026-03-19T20:37:08Z,"['buat', 'omongan', 'dia', 'omongan', 'kosong', 'semua', 'alias', 'trash', 'sama', 'kaya', 'milyono', 'kebalikanyah', 'tidak', 'yang', 'bisa', 'dipegang', 'omonganyah', 'pernah', 'dia', 'turun', 'jalan', 'liat', 'oranv', 'miskin', 'boro', 'boro', 'terlalu', 'nyaman', 'tempat', 'duduknya', 'yang', 'sangat', 'nyaman']","['buat', 'omongan', 'omongan', 'kosong', 'semua', 'alias', 'trash', 'sama', 'kaya', 'milyono', 'kebalikanyah', 'tidak', 'dipegang', 'omonganyah', 'pernah', 'turun', 'jalan', 'liat', 'oranv', 'miskin', 'boro', 'boro', 'terlalu', 'nyaman', 'tempat', 'duduknya', 'sangat', 'nyaman']",buat omongan omongan kosong semua alias trash sama kaya milyono kebalikanyah tidak dipegang omonganyah pernah turun jalan liat oranv miskin boro boro terlalu nyaman tempat duduknya sangat nyaman
2026-03-19T20:36:50Z,"['ingin', 'memberantas', 'korupsi', 'tapi', 'menciptakan', 'lahan', 'korupsi']","['memberantas', 'korupsi', 'menciptakan', 'lahan', 'korupsi']",memberantas korupsi menciptakan lahan korupsi
2026-03-19T20:36:39Z,"['mantap', 'pak', 'prabowo', 'subianto']","['mantap', 'prabowo', 'subianto']",mantap prabowo subianto
2026-03-19T20:36:26Z,"['forum', 'sangat', 'bagus', 'maka', 'tolong', 'bapak', 'presiden', 'berobah', 'total', 'harapan', 'saya', 'pangkas', 'jumlah', 'pejabat', 'negara', 'pecat', 'pejabat', 'melapor', 'palsu']","['forum', 'sangat', 'bagus', 'presiden', 'berobah', 'total', 'harapan', 'pangkas', 'jumlah', 'pejabat', 'negara', 'pecat', 'pejabat', 'melapor', 'palsu']",forum sangat bagus presiden berobah total harapan pangkas jumlah pejabat negara pecat pejabat melapor palsu
2026-03-19T20:36:14Z,"['kayak', 'bocah', 'kampung', 'berebut', 'temenan', 'ama', 'temen', 'nya', 'yang', 'kaya', 'disanjung', 'diikutin', 'maunya', 'apa', 'yang', 'penting', 'temen', 'kayanya', 'mau', 'bareng', 'jadi', 'bisa', 'kasi', 'benefit', 'sama', 'bocah', 'kampungterlalu', 'biaskan', 'terlalu', 'asal', 'bapak', 'senangkan', 'ada', 'fakta', 'malah', 'dibilang', 'mau', 'jatuhinhadeh', 'muak']","['kayak', 'bocah', 'kampung', 'berebut', 'temenan', 'ama', 'temen', 'kaya', 'disanjung', 'diikutin', 'maunya', 'apa', 'penting', 'temen', 'kayanya', 'mau', 'bareng', 'kasi', 'benefit', 'sama', 'bocah', 'kampungterlalu', 'biaskan', 'terlalu', 'asal', 'senangkan', 'fakta', 'malah', 'dibilang', 'mau', 'jatuhinhadeh', 'muak']",kayak bocah kampung berebut temenan ama temen kaya disanjung diikutin maunya apa penting temen kayanya mau bareng kasi benefit sama bocah kampungterlalu biaskan terlalu asal senangkan fakta malah dibilang mau jatuhinhadeh muak
2026-03-19T20:35:12Z,"['nana', 'mode', 'saffiyah']","['nana', 'mode', 'saffiyah']",nana mode saffiyah
2026-03-19T20:35:00Z,"['orang', 'orang', 'meja', 'bundar', 'adalah', 'orang', 'terbaik', 'pak', 'prabowo']","['orang', 'orang', 'meja', 'bundar', 'orang', 'terbaik', 'prabowo']",orang orang meja bundar orang terbaik prabowo
2026-03-19T20:33:31Z,"['buzzer', 'terus', 'berkembang']","['buzzer', 'terus', 'berkembang']",buzzer terus berkembang
2026-03-19T20:33:21Z,"['rada', 'aneh', 'omongan', 'prabowo', 'dia', 'pingin', 'punya', 'polisi', 'yang', 'bersih', 'tapi', 'jelas', 'kelakuan', 'polisi', 'dibawah', 'listyo', 'sigit', 'begitu', 'kotornya', 'buktinya', 'msh', 'tetap', 'dipertahankan', 'padahal', 'sebagian', 'besar', 'rakyat', 'waras', 'ingin', 'listyo', 'diganti', 'rakyat', 'sudah', 'tidak', 'perlu', 'janji', 'yang', 'tidak', 'pernah', 'ada', 'bukti', 'implementasinya']","['rada', 'aneh', 'omongan', 'prabowo', 'pingin', 'punya', 'polisi', 'bersih', 'jelas', 'kelakuan', 'polisi', 'dibawah', 'listyo', 'sigit', 'kotornya', 'buktinya', 'msh', 'tetap', 'dipertahankan', 'padahal', 'sebagian', 'besar', 'rakyat', 'waras', 'listyo', 'diganti', 'rakyat', 'tidak', 'perlu', 'janji', 'tidak', 'pernah', 'bukti', 'implementasinya']",rada aneh omongan prabowo pingin punya polisi bersih jelas kelakuan polisi dibawah listyo sigit kotornya buktinya msh tetap dipertahankan padahal sebagian besar rakyat waras listyo diganti rakyat tidak perlu janji tidak pernah bukti implementasinya
2026-03-19T22:10:16Z,"['politik', 'balas', 'budi', 'pendahulunya', 'bro', 'alias', 'titipan']","['politik', 'balas', 'budi', 'pendahulunya', 'bro', 'alias', 'titipan']",politik balas budi pendahulunya bro alias titipan
2026-03-19T20:32:50Z,"['aceh', 'belum', 'baik', 'baik', 'saja']","['aceh', 'baik', 'baik']",aceh baik baik
2026-03-19T20:32:46Z,"['tidak', 'usah', 'dengarkan', 'jeritan', 'rakyat', 'pak', 'dengarkansaja', 'para', 'penjilat', 'itu', 'quot']","['tidak', 'usah', 'dengarkan', 'jeritan', 'rakyat', 'dengarkansaja', 'penjilat', 'quot']",tidak usah dengarkan jeritan rakyat dengarkansaja penjilat quot
2026-03-19T20:32:36Z,"['hanya', 'mba', 'nana', 'yang', 'berani', 'melontarkan', 'pertanyan', 'sangat', 'tajam', 'salut', 'buat', 'mba', 'nana']","['mba', 'nana', 'berani', 'melontarkan', 'pertanyan', 'sangat', 'tajam', 'salut', 'buat', 'mba', 'nana']",mba nana berani melontarkan pertanyan sangat tajam salut buat mba nana
2026-03-19T20:32:08Z,"['setiap', 'jejak', 'prabowo', 'selalu', 'langkah', 'buat', 'kejayaan', 'dan', 'harga', 'diri', 'negara']","['jejak', 'prabowo', 'selalu', 'langkah', 'buat', 'kejayaan', 'harga', 'diri', 'negara']",jejak prabowo selalu langkah buat kejayaan harga diri negara
2026-03-19T20:32:06Z,"['apapun', 'kebijakan', 'bapk', 'presiden', 'aku', 'selalu', 'mendukung']","['apapun', 'kebijakan', 'bapk', 'presiden', 'aku', 'selalu', 'mendukung']",apapun kebijakan bapk presiden aku selalu mendukung
2026-03-19T20:32:01Z,"['kalau', 'tidak', 'australia', 'usa', 'mba', 'eno', 'sendirian', 'inggris', 'itupun', 'pernah', 'bertugas', 'voa', 'tidak', 'ada', 'wakil', 'dari', 'lulusan', 'tiongkok', 'mesir', 'atau', 'jerman']","['kalau', 'tidak', 'australia', 'usa', 'mba', 'eno', 'sendirian', 'inggris', 'itupun', 'pernah', 'bertugas', 'voa', 'tidak', 'wakil', 'lulusan', 'tiongkok', 'mesir', 'jerman']",kalau tidak australia usa mba eno sendirian inggris itupun pernah bertugas voa tidak wakil lulusan tiongkok mesir jerman
2026-03-19T20:31:44Z,"['pertanyaan', 'wartawan', 'sctv', 'terlalu', 'berbahaya', 'rahasia', 'pribadi', 'presiden']","['pertanyaan', 'wartawan', 'sctv', 'terlalu', 'berbahaya', 'rahasia', 'pribadi', 'presiden']",pertanyaan wartawan sctv terlalu berbahaya rahasia pribadi presiden
2026-03-19T20:31:27Z,"['najwa', 'sebagai', 'pers', 'kelihatan', 'tidak', 'netral', 'jadi', 'tidak', 'bisa', 'objektiv']","['najwa', 'pers', 'kelihatan', 'tidak', 'netral', 'tidak', 'objektiv']",najwa pers kelihatan tidak netral tidak objektiv
2026-03-19T20:31:17Z,"['pak', 'prabowo', 'subianto', 'cara', 'cepat', 'membenahi', 'krisis', 'akhlak', 'struktur', 'pemerintahan', 'dari', 'pusat', 'sampai', 'desa', 'pergunakan', 'sumpah', 'mubahalah', 'untuk', 'pelantikan', 'sumpah', 'jabatan']","['prabowo', 'subianto', 'cara', 'cepat', 'membenahi', 'krisis', 'akhlak', 'struktur', 'pemerintahan', 'pusat', 'desa', 'pergunakan', 'sumpah', 'mubahalah', 'pelantikan', 'sumpah', 'jabatan']",prabowo subianto cara cepat membenahi krisis akhlak struktur pemerintahan pusat desa pergunakan sumpah mubahalah pelantikan sumpah jabatan
2026-03-19T20:31:14Z,"['gibran', 'kapan', 'ditanya', 'seperti', 'ini']","['gibran', 'kapan', 'ditanya']",gibran kapan ditanya
2026-03-19T20:30:46Z,"['moderator', 'terlihat', 'panik', 'presiden', 'blunder']","['moderator', 'terlihat', 'panik', 'presiden', 'blunder']",moderator terlihat panik presiden blunder
2026-03-19T20:30:32Z,"['uud', 'perampasan', 'aset']","['uud', 'perampasan', 'aset']",uud perampasan aset
2026-03-19T20:30:06Z,"['pilihh', 'orang', 'seperti', 'ini', 'pak', 'haji', 'jgnn', 'doyan', 'jilat', 'pak', 'haji', 'saja', 'latar', 'pendidikan', 'jelas', 'dan', 'wawasan', 'nya', 'bagus']","['pilihh', 'orang', 'haji', 'jgnn', 'doyan', 'jilat', 'haji', 'latar', 'pendidikan', 'jelas', 'wawasan', 'bagus']",pilihh orang haji jgnn doyan jilat haji latar pendidikan jelas wawasan bagus
2026-03-19T20:29:57Z,"['pabrik', 'mobil', 'wakka', 'baru', 'ajaa', 'import', 'pick', 'india', 'woi', 'bangun', 'woi']","['pabrik', 'mobil', 'wakka', 'baru', 'ajaa', 'import', 'pick', 'india', 'woi', 'bangun', 'woi']",pabrik mobil wakka baru ajaa import pick india woi bangun woi
2026-03-19T21:11:21Z,"['pabrik', 'drong', 'bangun', 'emboh', 'kpan']","['pabrik', 'drong', 'bangun', 'emboh', 'kpan']",pabrik drong bangun emboh kpan
2026-03-19T22:20:27Z,"['ente', 'lihat', 'devisit', 'import', 'india', 'dari', 'indonesia', 'dan', 'cari', 'beritanya', 'supaya', 'ente', 'melek']","['ente', 'lihat', 'devisit', 'import', 'india', 'indonesia', 'cari', 'beritanya', 'ente', 'melek']",ente lihat devisit import india indonesia cari beritanya ente melek
2026-03-19T22:49:35Z,"['omon', 'pabrik', 'mobilnya']","['omon', 'pabrik', 'mobilnya']",omon pabrik mobilnya
2026-03-19T23:06:01Z,"['yang', 'bangun', 'loe', 'belajar', 'lagi', 'geopolitik', 'dan', 'geoekonomi', 'biar', 'nda', 'picik', 'pemikiran', 'nya']","['bangun', 'loe', 'belajar', 'geopolitik', 'geoekonomi', 'biar', 'nda', 'picik', 'pemikiran']",bangun loe belajar geopolitik geoekonomi biar nda picik pemikiran
2026-03-19T23:29:40Z,"['selamat', 'anda', 'sudah', 'kemakan', 'hoax']","['selamat', 'kemakan', 'hoax']",selamat kemakan hoax
2026-03-19T20:29:49Z,"['tidak', 'puas', 'dengan', 'jawabannya']","['tidak', 'puas', 'jawabannya']",tidak puas jawabannya
2026-03-19T20:29:45Z,"['saya', 'sebagai', 'pemilih', 'anda', 'sangat', 'kecewa', 'malu', 'ternyata', 'tidak', 'mumpuni', 'jadi', 'prsiden', 'tidak', 'pernah', 'liat', 'top', 'info', 'yang', 'ada', 'indo', 'cuma', 'stir']","['pemilih', 'sangat', 'kecewa', 'malu', 'ternyata', 'tidak', 'mumpuni', 'prsiden', 'tidak', 'pernah', 'liat', 'top', 'info', 'indo', 'cuma', 'stir']",pemilih sangat kecewa malu ternyata tidak mumpuni prsiden tidak pernah liat top info indo cuma stir
2026-03-19T20:29:35Z,"['sadarkah', 'pak', 'disekeliling', 'pemerintahan', 'bapak', 'itu', 'banyak', 'yang', 'jadi', 'penghianat']","['sadarkah', 'disekeliling', 'pemerintahan', 'banyak', 'penghianat']",sadarkah disekeliling pemerintahan banyak penghianat
2026-03-19T21:08:51Z,"['sebut', 'nama', 'pengkhianat', 'nya', 'broo', 'biar', 'bisa', 'tangkapkalau', 'hanya', 'sekeliling', 'rakyat', 'juga', 'sekeliling', 'prabowo']","['sebut', 'nama', 'pengkhianat', 'broo', 'biar', 'tangkapkalau', 'sekeliling', 'rakyat', 'sekeliling', 'prabowo']",sebut nama pengkhianat broo biar tangkapkalau sekeliling rakyat sekeliling prabowo
2026-03-19T21:40:25Z,"['dong', 'baca', 'lagi', 'komennya', 'dia', 'bilang', 'quot', 'sekeliling', 'pemerintahan', 'bapak', 'quot', 'lho', 'itu', 'malu', 'deh', 'tidak', 'teliti', 'baca', 'kok', 'komen']","['dong', 'baca', 'komennya', 'bilang', 'quot', 'sekeliling', 'pemerintahan', 'quot', 'lho', 'malu', 'deh', 'tidak', 'teliti', 'baca', 'kok', 'komen']",dong baca komennya bilang quot sekeliling pemerintahan quot lho malu deh tidak teliti baca kok komen
2026-03-19T22:10:51Z,"['ini', 'juga', 'bawapemerintahan', 'prabowo', 'sekeliling', 'yaa', 'kita', 'termaksud', 'terkecualidi', 'sekitar', 'prabowo', 'hade', 'kamu', 'ini', 'sekolah', 'dimana']","['bawapemerintahan', 'prabowo', 'sekeliling', 'yaa', 'termaksud', 'terkecualidi', 'prabowo', 'hade', 'kamu', 'sekolah']",bawapemerintahan prabowo sekeliling yaa termaksud terkecualidi prabowo hade kamu sekolah
2026-03-19T22:12:14Z,"['kamu', 'bedakan', 'keliling', 'dunia', 'tidak', 'sama', 'sekitar', 'dunia', 'ngakak', 'jir']","['kamu', 'bedakan', 'keliling', 'dunia', 'tidak', 'sama', 'dunia', 'ngakak', 'jir']",kamu bedakan keliling dunia tidak sama dunia ngakak jir
2026-03-19T20:29:35Z,"['pegawai', 'kementerian', 'masih', 'ada', 'belum', 'bayar', 'tunjang', 'kernerja', 'perbulan', 'pak', 'biroksi', 'pak', 'semoga', 'sehat', 'selalu', 'pak', 'presiden', 'semoga', 'sukses', 'kedepan']","['pegawai', 'kementerian', 'bayar', 'tunjang', 'kernerja', 'perbulan', 'biroksi', 'semoga', 'sehat', 'selalu', 'presiden', 'semoga', 'sukses', 'kedepan']",pegawai kementerian bayar tunjang kernerja perbulan biroksi semoga sehat selalu presiden semoga sukses kedepan
2026-03-19T20:29:35Z,"['widih', 'ada', 'ceo', 'mgb']","['widih', 'ceo', 'mgb']",widih ceo mgb
2026-03-19T20:29:00Z,"['sekian', 'banyak', 'tokoh', 'dan', 'figur', 'publik', 'yang', 'ahli', 'malah', 'ambil', 'penjilat', 'dan', 'ahli', 'omon', 'omon']","['sekian', 'banyak', 'tokoh', 'figur', 'publik', 'ahli', 'malah', 'ambil', 'penjilat', 'ahli', 'omon', 'omon']",sekian banyak tokoh figur publik ahli malah ambil penjilat ahli omon omon
2026-03-19T20:28:45Z,"['semoga', 'itu', 'mobil', 'mahendra', 'dari', 'india', 'ada', 'yang', 'mempertanyakan', 'secara', 'spesifik']","['semoga', 'mobil', 'mahendra', 'india', 'mempertanyakan', 'spesifik']",semoga mobil mahendra india mempertanyakan spesifik
2026-03-19T20:28:41Z,"['moderator', 'sesi', 'ini', 'jujur', 'ngolah', 'banget']","['moderator', 'sesi', 'jujur', 'ngolah', 'banget']",moderator sesi jujur ngolah banget
2026-03-19T20:27:56Z,"['tidak', 'sembarangan', 'orang', 'yang', 'bisa', 'jumpa', 'langsung', 'sampai', 'bertemu', 'dengan', 'presiden', 'semoga', 'sehat', 'selalu', 'presiden', 'prabowo']","['tidak', 'sembarangan', 'orang', 'jumpa', 'langsung', 'bertemu', 'presiden', 'semoga', 'sehat', 'selalu', 'presiden', 'prabowo']",tidak sembarangan orang jumpa langsung bertemu presiden semoga sehat selalu presiden prabowo
2026-03-19T20:27:38Z,"['pangan', 'adalah', 'pondasi', 'bangsa', 'filsuf', 'yunani', 'kuno', 'xenofon', 'menyatakan', 'jika', 'orang', 'ingin', 'masuk', 'surga', 'maka', 'harus', 'lakukan', 'sesuatu', 'untuk', 'pangan']","['pangan', 'pondasi', 'bangsa', 'filsuf', 'yunani', 'kuno', 'xenofon', 'menyatakan', 'orang', 'masuk', 'surga', 'lakukan', 'pangan']",pangan pondasi bangsa filsuf yunani kuno xenofon menyatakan orang masuk surga lakukan pangan
2026-03-19T20:27:07Z,"['pak', 'presiden', 'prabowo', 'yth', 'ijin', 'bertanya', 'pak', 'wakil', 'nya', 'presiden', 'hadir', 'pak', 'kalo', 'saya', 'amatin', 'seperti', 'nya', 'semua', 'beban', 'keperluan', 'dan', 'kelemah', 'negara', 'kita', 'bapak', 'presiden', 'hadapi', 'sendiri', 'wakil', 'presiden', 'kontribusi', 'nya', 'ngapain', 'aja', 'pak']","['presiden', 'prabowo', 'yth', 'ijin', 'bertanya', 'wakil', 'presiden', 'hadir', 'kalo', 'amatin', 'semua', 'beban', 'keperluan', 'kelemah', 'negara', 'presiden', 'hadapi', 'sendiri', 'wakil', 'presiden', 'kontribusi', 'ngapain', 'aja']",presiden prabowo yth ijin bertanya wakil presiden hadir kalo amatin semua beban keperluan kelemah negara presiden hadapi sendiri wakil presiden kontribusi ngapain aja
2026-03-19T21:48:00Z,"['tidak', 'penting', 'hadir', 'mungkin', 'lagi', 'nyiapin', 'kudeta', 'merayap']","['tidak', 'penting', 'hadir', 'mungkin', 'nyiapin', 'kudeta', 'merayap']",tidak penting hadir mungkin nyiapin kudeta merayap
2026-03-19T20:26:57Z,"['dialah', 'yang', 'sebenarnya', 'pendendam', 'anti', 'kritik']","['dialah', 'sebenarnya', 'pendendam', 'anti', 'kritik']",dialah sebenarnya pendendam anti kritik
2026-03-19T20:26:42Z,"['ketika', 'ditanya', 'mba', 'nana', 'pak', 'prabs', 'langsung', 'keringetan']","['ditanya', 'mba', 'nana', 'prabs', 'langsung', 'keringetan']",ditanya mba nana prabs langsung keringetan
2026-03-19T20:26:19Z,"['maaf', 'ngga', 'kuat', 'nonton', 'bukan', 'karena', 'wawancaranya', 'panjang', 'tapi', 'karena', 'hasan', 'nasbi', 'tiap', 'ada', 'kesempatan', 'ngejilat', 'terus']","['maaf', 'ngga', 'kuat', 'nonton', 'bukan', 'wawancaranya', 'panjang', 'hasan', 'nasbi', 'tiap', 'kesempatan', 'ngejilat', 'terus']",maaf ngga kuat nonton bukan wawancaranya panjang hasan nasbi tiap kesempatan ngejilat terus
2026-03-19T20:26:15Z,"['omon', 'omon']","['omon', 'omon']",omon omon
2026-03-19T20:25:52Z,"['pak', 'yang', 'mau', 'makar', 'itu', 'papua', 'sudah', 'jelas', 'bersenjata', 'dan', 'berbendera']","['mau', 'makar', 'papua', 'jelas', 'bersenjata', 'berbendera']",mau makar papua jelas bersenjata berbendera
2026-03-19T20:25:39Z,"['omon', 'omon', 'kami', 'rakyat', 'butuh', 'bukti']","['omon', 'omon', 'rakyat', 'butuh', 'bukti']",omon omon rakyat butuh bukti
2026-03-19T20:25:29Z,"['pelemahan', 'ekonomi', 'pasar', 'sepi', 'kok', 'nggak', 'dibahas']","['pelemahan', 'ekonomi', 'pasar', 'sepi', 'kok', 'dibahas']",pelemahan ekonomi pasar sepi kok dibahas
2026-03-19T20:25:22Z,"['penjilatnya', 'tlg', 'pak', 'disingkirkan', 'semua', 'dan', 'plis', 'perbanyak', 'mendengar', 'akademisi', 'kurangi', 'blunder', 'dan', 'emosi']","['penjilatnya', 'tlg', 'disingkirkan', 'semua', 'plis', 'perbanyak', 'mendengar', 'akademisi', 'kurangi', 'blunder', 'emosi']",penjilatnya tlg disingkirkan semua plis perbanyak mendengar akademisi kurangi blunder emosi
2026-03-19T20:25:04Z,"['kalo', 'sudah', 'begini', 'lama', 'lama', 'presiden', 'prabowo', 'bisa', 'jadi', 'presiden', 'idaman', 'dan', 'ideal', 'soalnya', 'pak', 'prabowo', 'orangnya', 'termasuk', 'fair', 'dan', 'seimbang']","['kalo', 'begini', 'lama', 'lama', 'presiden', 'prabowo', 'presiden', 'idaman', 'ideal', 'soalnya', 'prabowo', 'orangnya', 'termasuk', 'fair', 'seimbang']",kalo begini lama lama presiden prabowo presiden idaman ideal soalnya prabowo orangnya termasuk fair seimbang
2026-03-19T20:24:53Z,"['jangan', 'omon', 'omon', 'pak']","['jangan', 'omon', 'omon']",jangan omon omon
2026-03-19T20:24:49Z,"['banyak', 'banget', 'buzzer']","['banyak', 'banget', 'buzzer']",banyak banget buzzer
2026-03-19T20:24:19Z,"['balik', 'lah', 'tidur']","['balik', 'tidur']",balik tidur
2026-03-19T20:24:03Z,"['makan', 'besar', 'garong', 'ladang', 'korupsi', 'persiapan', 'tinggalkan', 'partai', 'yang', 'tidak', 'membantu', 'rakyat', 'kecil']","['makan', 'besar', 'garong', 'ladang', 'korupsi', 'persiapan', 'tinggalkan', 'partai', 'tidak', 'membantu', 'rakyat', 'kecil']",makan besar garong ladang korupsi persiapan tinggalkan partai tidak membantu rakyat kecil
2026-03-19T20:24:00Z,"['cape', 'wacana', 'terus', 'benahi', 'dulu', 'kabinetnya', 'aparatnya', 'dan', 'yang', 'penting', 'tegakkan', 'hukum', 'dengan', 'benar', 'kejar', 'koruptor', 'sampe', 'antartika', 'itu', 'baru', 'macam']","['cape', 'wacana', 'terus', 'benahi', 'dulu', 'kabinetnya', 'aparatnya', 'penting', 'tegakkan', 'hukum', 'benar', 'kejar', 'koruptor', 'sampe', 'antartika', 'baru', 'macam']",cape wacana terus benahi dulu kabinetnya aparatnya penting tegakkan hukum benar kejar koruptor sampe antartika baru macam
2026-03-19T20:23:57Z,"['baik', 'kawan', 'atau', 'relasinya', 'agresor', 'pasti', 'tahulah', 'bakal', 'yang', 'invasi', 'negara', 'mana', 'perang', 'tidak', 'akan', 'terjadi', 'apabila', 'tidak', 'ada', 'yang', 'mengganggu', 'kedaulatan', 'negara', 'lain']","['baik', 'kawan', 'relasinya', 'agresor', 'tahulah', 'bakal', 'invasi', 'negara', 'mana', 'perang', 'tidak', 'terjadi', 'apabila', 'tidak', 'mengganggu', 'kedaulatan', 'negara']",baik kawan relasinya agresor tahulah bakal invasi negara mana perang tidak terjadi apabila tidak mengganggu kedaulatan negara
2026-03-19T20:23:49Z,"['ngomonga', 'apak', 'pak', 'kangsung', 'tidak', 'berbobot', 'jawaban', 'nya']","['ngomonga', 'apak', 'kangsung', 'tidak', 'berbobot', 'jawaban']",ngomonga apak kangsung tidak berbobot jawaban
2026-03-19T20:23:38Z,"['mbg', 'tolong', 'evaluasi', 'pak', 'banyak', 'mubazir', 'nya']","['mbg', 'evaluasi', 'banyak', 'mubazir']",mbg evaluasi banyak mubazir
2026-03-19T20:23:38Z,"['pujian', 'penjilat', 'banget', 'itu', 'jangan', 'kan', 'prabowo', 'orang', 'awam', 'aja', 'juga', 'paham', 'cepat', 'atau', 'lambat', 'perang', 'itu', 'pasti', 'meletus']","['pujian', 'penjilat', 'banget', 'jangan', 'kan', 'prabowo', 'orang', 'awam', 'aja', 'paham', 'cepat', 'lambat', 'perang', 'meletus']",pujian penjilat banget jangan kan prabowo orang awam aja paham cepat lambat perang meletus
2026-03-19T20:23:12Z,"['sesangar', 'sangarnya', 'wowo', 'diluar', 'tetp', 'keok', 'dihdapan']","['sesangar', 'sangarnya', 'wowo', 'diluar', 'tetp', 'keok', 'dihdapan']",sesangar sangarnya wowo diluar tetp keok dihdapan
